cluster,sy_snum,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_orbeccen,pl_eqt,ttv_flag,st_teff,st_rad,st_mass,st_met,st_logg,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag
0,1.0591073582629675,0.0024125452352231603,-0.01952828924582336,-0.03558081386476074,-0.02060224147199053,-0.02060210795615086,-0.1896314990448881,-0.18961851786637954,-0.33975335614623786,-0.03779335548298526,0.08057901085645355,0.016313001872415536,-0.12124936954700606,-0.1353829743470253,-0.03945557317459681,0.1870601727382707,0.3327461273306503,0.28736325215068304,0.20739812190025986,0.5147886712667378,0.520602770731145,0.5250611988682031
1,1.215241419429901,0.013379872018615475,0.0036529277316344508,0.08551745643065643,-0.01314689877007731,-0.013147217074464276,0.4563936522736804,0.4563622514855306,0.8199359924029547,0.08890547662397842,0.02675974403723095,-0.03839064617065886,0.29272719432667554,0.3279160829555712,0.09531813759476825,-0.4506598546090001,-0.8031395088656851,-0.6930572494689178,-0.5001873789078513,-1.2425732668332494,-1.2574105120001373,-1.2674556783192839
2,1.0,0.0,74.70532502408636,0.5590092658233808,0.2958280638102569,0.29582602245786344,1.9527423640421402,1.9529327533430152,-0.39743657150760225,3.1166066989144627,0.0,-1.8277066618131481,-0.32098862304373715,-2.4596695896927248,0.04726875819990858,-1.3442770139260831,0.13727381053219467,-1.1847030160447116,-0.2617816418360932,0.2495520055758733,1.396912665271607,0.25960661493960036
3,1.0,0.0,-0.019974435414078857,-0.04052170034423476,53.8499909116767,53.84998880339579,-0.23543354071892955,-0.2354432504134755,-0.39743657150760225,0.3541687307206371,0.5,0.10191733400805189,-0.14921082608571962,-0.032824171256903185,-0.17789823745132496,0.33207554333600364,0.6134220720168785,0.7147173442664566,0.2093353539275585,0.967425640076444,1.0966363911839676,1.0590175536025133
